impl,grid_size,num_thread,seconds
omp,2048,4,1.13622
omp,2048,4,1.186164
omp,2048,4,1.136233
omp,2048,4,1.147746
omp,2048,4,1.151802
omp,2048,4,1.168919
omp,2048,8,1.185186
omp,2048,8,1.152083
omp,2048,8,1.148513
omp,2048,8,1.148492
omp,2048,8,1.175269
omp,2048,8,1.140503
omp,2048,8,1.2327
omp,2048,8,1.193699
omp,2048,8,1.192361
omp,2048,8,1.175368
omp,2048,8,1.156476
omp,2048,8,1.169964
omp,2048,8,1.189926
omp,2048,8,1.185274
omp,2048,8,1.145026
omp,2048,8,1.154365
omp,2048,8,1.157703
omp,2048,8,1.179227
omp,2048,8,1.351366
omp,2048,8,1.351443
omp,2048,8,1.323022
omp,2048,8,1.326786
omp,2048,8,1.587362
omp,2048,8,1.399183
omp,2048,8,1.207555
omp,2048,8,1.370844
omp,2048,8,1.365839
omp,2048,8,1.155243
omp,2048,8,1.175173
omp,2048,8,1.146359
omp,2048,16,1.23085
omp,2048,16,1.224414
omp,2048,16,1.215546
omp,2048,16,1.188198
omp,2048,16,1.175592
omp,2048,16,1.158374
omp,2048,16,1.180039
omp,2048,16,1.209576
omp,2048,16,1.160024
omp,2048,16,1.15146
omp,2048,16,1.281705
omp,2048,16,1.260529
omp,2048,16,1.15612
omp,2048,16,1.182109
omp,2048,16,1.184347
omp,2048,16,1.202639
omp,2048,16,1.183714
omp,2048,16,1.183587
omp,2048,16,1.171836
omp,2048,16,1.192318
omp,2048,16,1.215441
omp,2048,16,1.155291
omp,2048,16,1.174253
omp,2048,16,1.186149
omp,2048,16,1.219736
omp,2048,16,1.250729
omp,2048,16,1.195234
omp,2048,16,1.206967
omp,2048,16,1.221654
omp,2048,16,1.205614
omp,2048,32,1.186656
omp,2048,32,1.185024
omp,2048,32,1.228334
omp,2048,32,1.193162
omp,2048,32,1.195869
omp,2048,32,1.180986
omp,2048,32,1.192369
omp,2048,32,1.20206
omp,2048,32,1.184237
omp,2048,32,1.387319
omp,2048,32,1.380741
omp,2048,32,1.185679
omp,2048,32,1.190162
omp,2048,32,1.185711
omp,2048,32,1.207409
omp,2048,32,1.201055
omp,2048,32,1.187806
omp,2048,32,1.181397
omp,2048,32,1.18817
omp,2048,32,1.214759
omp,2048,32,1.239709
omp,2048,32,1.216189
omp,2048,32,1.188708
omp,2048,32,1.206066
omp,2048,32,1.18689
omp,2048,32,1.184172
omp,2048,32,1.182528
omp,2048,32,1.226264
omp,2048,32,1.192049
omp,2048,32,1.185695
omp,4096,1,17.156304
omp,4096,1,17.170477
omp,4096,1,17.166186
omp,4096,1,17.150287
omp,4096,1,17.17163
omp,4096,1,17.159925
omp,4096,1,17.170956
omp,4096,1,17.15036
omp,4096,1,17.165235
omp,4096,1,17.170927
omp,4096,1,17.165401
omp,4096,1,17.16489
omp,4096,1,17.162374
omp,4096,1,17.244804
omp,4096,1,17.161464
omp,4096,1,17.16775
omp,4096,1,17.164743
omp,4096,1,17.149688
omp,4096,1,17.167571
omp,4096,1,17.157856
omp,4096,1,17.177717
omp,4096,1,17.156642
omp,4096,1,17.172432
omp,4096,1,17.171211
omp,4096,1,17.1505
omp,4096,1,17.188169
omp,4096,1,17.160514
omp,4096,1,17.159082
omp,4096,1,17.164079
omp,4096,1,17.161526
omp,4096,2,8.631478
omp,4096,2,8.669284
omp,4096,2,8.824505
omp,4096,2,8.658153
omp,4096,2,8.637789
omp,4096,2,8.656397
omp,4096,2,8.631764
omp,4096,2,8.635961
omp,4096,2,8.667069
omp,4096,2,8.629948
omp,4096,2,8.633586
omp,4096,2,8.638034
omp,4096,2,8.670253
omp,4096,2,8.62658
omp,4096,2,8.635295
omp,4096,2,8.655492
omp,4096,2,8.649502
omp,4096,2,8.632869
omp,4096,2,8.647235
omp,4096,2,8.639728
omp,4096,2,8.634521
omp,4096,2,8.633656
omp,4096,2,8.643838
omp,4096,2,8.639815
omp,4096,2,8.628439
omp,4096,2,8.658358
omp,4096,2,8.654668
omp,4096,2,8.62754
omp,4096,2,8.676934
omp,4096,2,8.658685
omp,4096,4,4.596663
omp,4096,4,4.572232
omp,4096,4,4.585761
omp,4096,4,4.611889
omp,4096,4,4.56464
omp,4096,4,4.661595
omp,4096,4,4.550129
omp,4096,4,4.647861
omp,4096,4,4.607654
omp,4096,4,4.594381
omp,4096,4,4.594087
omp,4096,4,4.628698
omp,4096,4,4.624276
omp,4096,4,4.802236
omp,4096,4,5.026801
omp,4096,4,5.43931
omp,4096,4,4.710589
omp,4096,4,4.576594
omp,4096,4,4.647145
omp,4096,4,4.590662
omp,4096,4,4.573669
omp,4096,4,4.595772
omp,4096,4,4.568201
omp,4096,4,4.585798
omp,4096,4,4.680374
omp,4096,4,4.571063
omp,4096,4,4.591358
omp,4096,4,4.55432
omp,4096,4,4.565782
omp,4096,4,4.580622
omp,4096,8,4.602039
omp,4096,8,4.738375
omp,4096,8,4.67263
omp,4096,8,4.624374
omp,4096,8,4.606466
omp,4096,8,4.627547
omp,4096,8,4.648954
omp,4096,8,4.710832
omp,4096,8,4.598924
omp,4096,8,4.620042
omp,4096,8,4.592768
omp,4096,8,4.611519
omp,4096,8,4.678388
omp,4096,8,4.586781
omp,4096,8,4.710992
omp,4096,8,4.601475
omp,4096,8,4.687384
omp,4096,8,4.652282
omp,4096,8,4.634138
omp,4096,8,4.611893
omp,4096,8,4.727103
omp,4096,8,4.591441
omp,4096,8,4.677242
omp,4096,8,4.664503
omp,4096,8,4.61995
omp,4096,8,4.694297
omp,4096,8,4.696416
omp,4096,8,4.71351
omp,4096,8,4.630824
omp,4096,8,4.620143
omp,4096,16,4.656527
omp,4096,16,4.707018
omp,4096,16,4.66022
omp,4096,16,4.769362
omp,4096,16,4.648089
omp,4096,16,4.686759
omp,4096,16,4.698411
omp,4096,16,4.684729
omp,4096,16,4.703084
omp,4096,16,4.752671
omp,4096,16,4.715021
omp,4096,16,4.703622
omp,4096,16,4.667781
omp,4096,16,4.702453
omp,4096,16,4.688191
omp,4096,16,4.692314
omp,4096,16,4.796894
omp,4096,16,4.819792
omp,4096,16,4.681435
omp,4096,16,4.707451
omp,4096,16,5.199166
omp,4096,16,5.517741
omp,4096,16,4.976644
omp,4096,16,4.693621
omp,4096,16,4.719866
omp,4096,16,4.670384
omp,4096,16,4.711144
omp,4096,16,4.708889
omp,4096,16,4.759239
omp,4096,16,4.650367
omp,4096,32,4.671884
omp,4096,32,4.659183
omp,4096,32,4.650602
omp,4096,32,4.65901
omp,4096,32,4.727217
omp,4096,32,4.68655
omp,4096,32,4.666942
omp,4096,32,4.652131
omp,4096,32,4.652156
omp,4096,32,4.660101
omp,4096,32,4.640474
omp,4096,32,4.748373
omp,4096,32,4.671341
omp,4096,32,4.645551
omp,4096,32,4.653553
omp,4096,32,4.654803
omp,4096,32,4.668693
omp,4096,32,4.721285
omp,4096,32,4.685664
omp,4096,32,4.683315
omp,4096,32,4.670669
omp,4096,32,4.653032
omp,4096,32,4.661051
omp,4096,32,4.657694
omp,4096,32,4.740327
omp,4096,32,4.654961
omp,4096,32,4.648592
omp,4096,32,4.642173
omp,4096,32,4.66955
omp,4096,32,4.670206
pth,32,1,0.00295
pth,32,1,0.002432
pth,32,1,0.002151
pth,32,1,0.002237
pth,32,1,0.002093
pth,32,1,0.002416
pth,32,1,0.002212
pth,32,1,0.002042
pth,32,1,0.002373
pth,32,1,0.002232
pth,32,1,0.002134
pth,32,1,0.002132
pth,32,1,0.002159
pth,32,1,0.002468
pth,32,1,0.002197
pth,32,1,0.002096
pth,32,1,0.002324
pth,32,1,0.002817
pth,32,1,0.002119
pth,32,1,0.002369
pth,32,1,0.002334
pth,32,1,0.002125
pth,32,1,0.002659
pth,32,1,0.002449
pth,32,1,0.002773
pth,32,1,0.002307
pth,32,1,0.00263
pth,32,1,0.00231
pth,32,1,0.002289
pth,32,1,0.002108
pth,32,2,0.002124
pth,32,2,0.002027
pth,32,2,0.002243
pth,32,2,0.002071
pth,32,2,0.002136
pth,32,2,0.002046
pth,32,2,0.002019
pth,32,2,0.002062
pth,32,2,0.002024
pth,32,2,0.002071
pth,32,2,0.002016
pth,32,2,0.002345
pth,32,2,0.002359
pth,32,2,0.002058
pth,32,2,0.002076
pth,32,2,0.002096
pth,32,2,0.002109
pth,32,2,0.001999
pth,32,2,0.002231
pth,32,2,0.002066
pth,32,2,0.002035
pth,32,2,0.002008
pth,32,2,0.002045
pth,32,2,0.002307
pth,32,2,0.002093
pth,32,2,0.002013
pth,32,2,0.002314
pth,32,2,0.002041
pth,32,2,0.002046
pth,32,2,0.002342
pth,32,4,0.00283
pth,32,4,0.002886
pth,32,4,0.003875
pth,32,4,0.002866
pth,32,4,0.003277
pth,32,4,0.003236
pth,32,4,0.002721
pth,32,4,0.002794
pth,32,4,0.002714
pth,32,4,0.003431
pth,32,4,0.003147
pth,32,4,0.002728
pth,32,4,0.002674
pth,32,4,0.002715
pth,32,4,0.002714
pth,32,4,0.002723
pth,32,4,0.002693
pth,32,4,0.002957
pth,32,4,0.002769
pth,32,4,0.002711
pth,32,4,0.002759
pth,32,4,0.002723
pth,32,4,0.002752
pth,32,4,0.002766
pth,32,4,0.003225
pth,32,4,0.002792
pth,32,4,0.002799
pth,32,4,0.003811
pth,32,4,0.002793
pth,32,4,0.002731
pth,32,8,0.006301
pth,32,8,0.007615
pth,32,8,0.006539
pth,32,8,0.006372
pth,32,8,0.00677
pth,32,8,0.006546
pth,32,8,0.006245
pth,32,8,0.00643
pth,32,8,0.006498
pth,32,8,0.006233
pth,32,8,0.006216
pth,32,8,0.007534
pth,32,8,0.006417
pth,32,8,0.006228
pth,32,8,0.006388
pth,32,8,0.006546
pth,32,8,0.006795
pth,32,8,0.006674
pth,32,8,0.006503
pth,32,8,0.006379
pth,32,8,0.00706
pth,32,8,0.006214
pth,32,8,0.00624
pth,32,8,0.007214
pth,32,8,0.006409
pth,32,8,0.006455
pth,32,8,0.006809
pth,32,8,0.006524
pth,32,8,0.006278
pth,32,8,0.006356
pth,32,16,0.0137
pth,32,16,0.013518
pth,32,16,0.013767
pth,32,16,0.014428
pth,32,16,0.014003
pth,32,16,0.013613
pth,32,16,0.013678
pth,32,16,0.013503
pth,32,16,0.013793
pth,32,16,0.015095
pth,32,16,0.013714
pth,32,16,0.014143
pth,32,16,0.014265
pth,32,16,0.013408
pth,32,16,0.013761
pth,32,16,0.015594
pth,32,16,0.013879
pth,32,16,0.013797
pth,32,16,0.013846
pth,32,16,0.013991
pth,32,16,0.013688
pth,32,16,0.014942
pth,32,16,0.014377
pth,32,16,0.014273
pth,32,16,0.013436
pth,32,16,0.013803
pth,32,16,0.013766
pth,32,16,0.013869
pth,32,16,0.014672
pth,32,16,0.013715
pth,32,32,0.028072
pth,32,32,0.028041
pth,32,32,0.028858
pth,32,32,0.028501
pth,32,32,0.029035
pth,32,32,0.028808
pth,32,32,0.02856
pth,32,32,0.028063
pth,32,32,0.029383
pth,32,32,0.028114
pth,32,32,0.032336
pth,32,32,0.030068
pth,32,32,0.0287
pth,32,32,0.027807
pth,32,32,0.028669
pth,32,32,0.027967
pth,32,32,0.027824
pth,32,32,0.029056
pth,32,32,0.027692
pth,32,32,0.028511
pth,32,32,0.028886
pth,32,32,0.028385
pth,32,32,0.028272
pth,32,32,0.028787
pth,32,32,0.028497
pth,32,32,0.028979
pth,32,32,0.029056
pth,32,32,0.028295
pth,32,32,0.028631
pth,32,32,0.028886
pth,64,1,0.005372
pth,64,1,0.005404
pth,64,1,0.005486
pth,64,1,0.005631
pth,64,1,0.005542
pth,64,1,0.005206
pth,64,1,0.0053
pth,64,1,0.00529
pth,64,1,0.005173
pth,64,1,0.005195
pth,64,1,0.005212
pth,64,1,0.0052
pth,64,1,0.005051
pth,64,1,0.005406
pth,64,1,0.005349
pth,64,1,0.005215
pth,64,1,0.005263
pth,64,1,0.005212
pth,64,1,0.005651
pth,64,1,0.005621
pth,64,1,0.005271
pth,64,1,0.005094
pth,64,1,0.005211
pth,64,1,0.005298
pth,64,1,0.005231
pth,64,1,0.005275
pth,64,1,0.005299
pth,64,1,0.005359
pth,64,1,0.005176
pth,64,1,0.005279
pth,64,2,0.003871
pth,64,2,0.003791
pth,64,2,0.003725
pth,64,2,0.003569
pth,64,2,0.00367
pth,64,2,0.003966
pth,64,2,0.003625
pth,64,2,0.003635
pth,64,2,0.003954
pth,64,2,0.003593
pth,64,2,0.003812
pth,64,2,0.00364
pth,64,2,0.003718
pth,64,2,0.003627
pth,64,2,0.003631
pth,64,2,0.003542
pth,64,2,0.00362
pth,64,2,0.003828
pth,64,2,0.003638
pth,64,2,0.003745
pth,64,2,0.003635
pth,64,2,0.003733
pth,64,2,0.003556
pth,64,2,0.003616
pth,64,2,0.003754
pth,64,2,0.003805
pth,64,2,0.003756
pth,64,2,0.003602
pth,64,2,0.00376
pth,64,2,0.003746
pth,64,4,0.003687
pth,64,4,0.003865
pth,64,4,0.003619
pth,64,4,0.003571
pth,64,4,0.003702
pth,64,4,0.004528
pth,64,4,0.003725
pth,64,4,0.003631
pth,64,4,0.004363
pth,64,4,0.003608
pth,64,4,0.00371
pth,64,4,0.003705
pth,64,4,0.003761
pth,64,4,0.003599
pth,64,4,0.003695
pth,64,4,0.003596
pth,64,4,0.003694
pth,64,4,0.003553
pth,64,4,0.003632
pth,64,4,0.003843
pth,64,4,0.00452
pth,64,4,0.004177
pth,64,4,0.003751
pth,64,4,0.003539
pth,64,4,0.003639
pth,64,4,0.003586
pth,64,4,0.003545
pth,64,4,0.003828
pth,64,4,0.003831
pth,64,4,0.003693
pth,64,8,0.007355
pth,64,8,0.007404
pth,64,8,0.00711
pth,64,8,0.007516
pth,64,8,0.007301
pth,64,8,0.007504
pth,64,8,0.008682
pth,64,8,0.007276
pth,64,8,0.006942
pth,64,8,0.007018
pth,64,8,0.006989
pth,64,8,0.007283
pth,64,8,0.006902
pth,64,8,0.007331
pth,64,8,0.007245
pth,64,8,0.007407
pth,64,8,0.007484
pth,64,8,0.007091
pth,64,8,0.007248
pth,64,8,0.00752
pth,64,8,0.007261
pth,64,8,0.008086
pth,64,8,0.006947
pth,64,8,0.00693
pth,64,8,0.007802
pth,64,8,0.007687
pth,64,8,0.006998
pth,64,8,0.006966
pth,64,8,0.007355
pth,64,8,0.007865
pth,64,16,0.013955
pth,64,16,0.014977
pth,64,16,0.015235
pth,64,16,0.014329
pth,64,16,0.014224
pth,64,16,0.013953
pth,64,16,0.014438
pth,64,16,0.014472
pth,64,16,0.014736
pth,64,16,0.013961
pth,64,16,0.014929
pth,64,16,0.014052
pth,64,16,0.014652
pth,64,16,0.014321
pth,64,16,0.01545
pth,64,16,0.014011
pth,64,16,0.013979
pth,64,16,0.014271
pth,64,16,0.01416
pth,64,16,0.014627
pth,64,16,0.014152
pth,64,16,0.014737
pth,64,16,0.015056
pth,64,16,0.015057
pth,64,16,0.080715
pth,64,16,0.039422
pth,64,16,0.015898
pth,64,16,0.0146
pth,64,16,0.014157
pth,64,16,0.013908
pth,64,32,0.030076
pth,64,32,0.029433
pth,64,32,0.029262
pth,64,32,0.030001
pth,64,32,0.030233
pth,64,32,0.029323
pth,64,32,0.078147
pth,64,32,0.035298
pth,64,32,0.029011
pth,64,32,0.029576
pth,64,32,0.029695
pth,64,32,0.029365
pth,64,32,0.028586
pth,64,32,0.02996
pth,64,32,0.028813
pth,64,32,0.02887
pth,64,32,0.03056
pth,64,32,0.029266
pth,64,32,0.029062
pth,64,32,0.030502
pth,64,32,0.029826
pth,64,32,0.029523
pth,64,32,0.029853
pth,64,32,0.029386
pth,64,32,0.03092
pth,64,32,0.029783
pth,64,32,0.028507
pth,64,32,0.029061
pth,64,32,0.058489
pth,64,32,0.050104
pth,128,1,0.018576
pth,128,1,0.018252
pth,128,1,0.019086
pth,128,1,0.017925
pth,128,1,0.018538
pth,128,1,0.018449
pth,128,1,0.018382
pth,128,1,0.018832
pth,128,1,0.018606
pth,128,1,0.018156
pth,128,1,0.018441
pth,128,1,0.018127
pth,128,1,0.0183
pth,128,1,0.018416
pth,128,1,0.018588
pth,128,1,0.030439
pth,128,1,0.018694
pth,128,1,0.018242
pth,128,1,0.018455
pth,128,1,0.025634
pth,128,1,0.025823
pth,128,1,0.019233
pth,128,1,0.018152
pth,128,1,0.0185
pth,128,1,0.01948
pth,128,1,0.020157
pth,128,1,0.018729
pth,128,1,0.018443
pth,128,1,0.01883
pth,128,1,0.02022
pth,128,2,0.010256
pth,128,2,0.010323
pth,128,2,0.010181
pth,128,2,0.009989
pth,128,2,0.010424
pth,128,2,0.010544
pth,128,2,0.010139
pth,128,2,0.010567
pth,128,2,0.009755
pth,128,2,0.010218
pth,128,2,0.010042
pth,128,2,0.009944
pth,128,2,0.009936
pth,128,2,0.010292
pth,128,2,0.010176
pth,128,2,0.009948
pth,128,2,0.01009
pth,128,2,0.009865
pth,128,2,0.010324
pth,128,2,0.010194
pth,128,2,0.01008
pth,128,2,0.010062
pth,128,2,0.010314
pth,128,2,0.011537
pth,128,2,0.010382
pth,128,2,0.010336
pth,128,2,0.010185
pth,128,2,0.009863
pth,128,2,0.009793
pth,128,2,0.010483
pth,128,4,0.006813
pth,128,4,0.00673
pth,128,4,0.006809
pth,128,4,0.007
pth,128,4,0.006839
pth,128,4,0.0067
pth,128,4,0.007085
pth,128,4,0.007113
pth,128,4,0.006879
pth,128,4,0.006719
pth,128,4,0.007268
pth,128,4,0.006882
pth,128,4,0.006731
pth,128,4,0.006751
pth,128,4,0.006849
pth,128,4,0.006984
pth,128,4,0.006726
pth,128,4,0.006868
pth,128,4,0.006859
pth,128,4,0.006939
pth,128,4,0.006617
pth,128,4,0.00709
pth,128,4,0.007361
pth,128,4,0.006708
pth,128,4,0.007167
pth,128,4,0.006742
pth,128,4,0.007096
pth,128,4,0.006767
pth,128,4,0.006822
pth,128,4,0.006664
pth,128,8,0.01174
pth,128,8,0.012196
pth,128,8,0.011856
pth,128,8,0.011411
pth,128,8,0.012348
pth,128,8,0.011615
pth,128,8,0.011315
pth,128,8,0.011451
pth,128,8,0.011457
pth,128,8,0.011785
pth,128,8,0.011512
pth,128,8,0.010955
pth,128,8,0.011307
pth,128,8,0.011456
pth,128,8,0.011862
pth,128,8,0.011597
pth,128,8,0.011384
pth,128,8,0.011361
pth,128,8,0.011602
pth,128,8,0.011385
pth,128,8,0.012361
pth,128,8,0.01143
pth,128,8,0.011447
pth,128,8,0.011304
pth,128,8,0.010852
pth,128,8,0.011554
pth,128,8,0.010898
pth,128,8,0.011342
pth,128,8,0.011563
pth,128,8,0.011576
pth,128,16,0.017537
pth,128,16,0.017165
pth,128,16,0.017851
pth,128,16,0.016519
pth,128,16,0.01686
pth,128,16,0.016867
pth,128,16,0.017404
pth,128,16,0.016711
pth,128,16,0.01714
pth,128,16,0.017894
pth,128,16,0.016778
pth,128,16,0.017008
pth,128,16,0.016775
pth,128,16,0.016643
pth,128,16,0.017125
pth,128,16,0.017241
pth,128,16,0.01809
pth,128,16,0.017173
pth,128,16,0.016918
pth,128,16,0.0171
pth,128,16,0.016851
pth,128,16,0.017334
pth,128,16,0.017413
pth,128,16,0.01764
pth,128,16,0.017155
pth,128,16,0.016919
pth,128,16,0.016985
pth,128,16,0.017129
pth,128,16,0.017156
pth,128,16,0.017111
pth,128,32,0.030128
pth,128,32,0.028835
pth,128,32,0.028874
pth,128,32,0.029497
pth,128,32,0.02924
pth,128,32,0.028713
pth,128,32,0.030155
pth,128,32,0.028911
pth,128,32,0.028896
pth,128,32,0.030592
pth,128,32,0.028844
pth,128,32,0.028986
pth,128,32,0.029411
pth,128,32,0.028631
pth,128,32,0.029067
pth,128,32,0.028383
pth,128,32,0.030591
pth,128,32,0.028406
pth,128,32,0.02941
pth,128,32,0.031873
pth,128,32,0.029136
pth,128,32,0.029846
pth,128,32,0.030111
pth,128,32,0.029304
pth,128,32,0.028459
pth,128,32,0.029688
pth,128,32,0.029098
pth,128,32,0.028894
pth,128,32,0.029581
pth,128,32,0.028825
pth,256,1,0.068223
pth,256,1,0.070109
pth,256,1,0.073424
pth,256,1,0.081078
pth,256,1,0.086535
pth,256,1,0.089484
pth,256,1,0.093254
pth,256,1,0.09405
pth,256,1,0.093652
pth,256,1,0.084096
pth,256,1,0.084664
pth,256,1,0.087418
pth,256,1,0.080698
pth,256,1,0.085
pth,256,1,0.101332
pth,256,1,0.069098
pth,256,1,0.085226
pth,256,1,0.088419
pth,256,1,0.073996
pth,256,1,0.085968
pth,256,1,0.095396
pth,256,1,0.09802
pth,256,1,0.082847
pth,256,1,0.08022
pth,256,1,0.075631
pth,256,1,0.077001
pth,256,1,0.076353
pth,256,1,0.076528
pth,256,1,0.094596
pth,256,1,0.085005
pth,256,2,0.048336
pth,256,2,0.041987
pth,256,2,0.037047
pth,256,2,0.036474
pth,256,2,0.039927
pth,256,2,0.038338
pth,256,2,0.036396
pth,256,2,0.036305
pth,256,2,0.036099
pth,256,2,0.035407
pth,256,2,0.035102
pth,256,2,0.036736
pth,256,2,0.036351
pth,256,2,0.036264
pth,256,2,0.036178
pth,256,2,0.035959
pth,256,2,0.03573
pth,256,2,0.036665
pth,256,2,0.064538
pth,256,2,0.035608
pth,256,2,0.035061
pth,256,2,0.035358
pth,256,2,0.03512
pth,256,2,0.035567
pth,256,2,0.035315
pth,256,2,0.035631
pth,256,2,0.035053
pth,256,2,0.036418
