impl,array_size,num_process,seconds
MPI_Bcast,1024,1,1e-06
custom_bcast,1024,1,1e-06
MPI_Bcast,1024,1,1e-06
custom_bcast,1024,1,1e-06
MPI_Bcast,1024,1,1e-06
custom_bcast,1024,1,1e-06
MPI_Bcast,1024,1,1e-06
custom_bcast,1024,1,1e-06
MPI_Bcast,1024,1,1e-06
custom_bcast,1024,1,1e-06
MPI_Bcast,1024,1,1e-06
custom_bcast,1024,1,1e-06
MPI_Bcast,1024,1,1e-06
custom_bcast,1024,1,1e-06
MPI_Bcast,1024,1,1e-06
custom_bcast,1024,1,1e-06
MPI_Bcast,1024,1,1e-06
custom_bcast,1024,1,1e-06
MPI_Bcast,1024,1,1e-06
custom_bcast,1024,1,1e-06
MPI_Bcast,1024,1,1e-06
custom_bcast,1024,1,1e-06
MPI_Bcast,1024,1,1e-06
custom_bcast,1024,1,1e-06
MPI_Bcast,1024,1,1e-06
custom_bcast,1024,1,1e-06
MPI_Bcast,1024,1,1e-06
custom_bcast,1024,1,1e-06
MPI_Bcast,1024,1,1e-06
custom_bcast,1024,1,1e-06
MPI_Bcast,1024,1,1e-06
custom_bcast,1024,1,1e-06
MPI_Bcast,1024,1,1e-06
custom_bcast,1024,1,1e-06
MPI_Bcast,1024,1,1e-06
custom_bcast,1024,1,6e-06
MPI_Bcast,1024,1,1e-06
custom_bcast,1024,1,1e-06
MPI_Bcast,1024,1,1e-06
custom_bcast,1024,1,1e-06
MPI_Bcast,1024,1,1e-06
custom_bcast,1024,1,1e-06
MPI_Bcast,1024,1,1e-06
custom_bcast,1024,1,1e-06
MPI_Bcast,1024,1,1e-06
custom_bcast,1024,1,1e-06
MPI_Bcast,1024,1,1e-06
custom_bcast,1024,1,1e-06
MPI_Bcast,1024,1,1e-06
custom_bcast,1024,1,1e-06
MPI_Bcast,1024,1,1e-06
custom_bcast,1024,1,1e-06
MPI_Bcast,1024,1,1e-06
custom_bcast,1024,1,1e-06
MPI_Bcast,1024,1,1e-06
custom_bcast,1024,1,1e-06
MPI_Bcast,1024,1,1e-06
custom_bcast,1024,1,1e-06
MPI_Bcast,1024,1,1e-06
custom_bcast,1024,1,1e-06
MPI_Bcast,1024,2,7.1e-05
custom_bcast,1024,2,6.1e-05
MPI_Bcast,1024,2,7.2e-05
custom_bcast,1024,2,3.9e-05
MPI_Bcast,1024,2,6.2e-05
custom_bcast,1024,2,5.2e-05
MPI_Bcast,1024,2,5.8e-05
custom_bcast,1024,2,4e-05
MPI_Bcast,1024,2,5.7e-05
custom_bcast,1024,2,5.7e-05
MPI_Bcast,1024,2,4.5e-05
custom_bcast,1024,2,4.7e-05
MPI_Bcast,1024,2,6.6e-05
custom_bcast,1024,2,5.7e-05
MPI_Bcast,1024,2,5.6e-05
custom_bcast,1024,2,3.9e-05
MPI_Bcast,1024,2,4.5e-05
custom_bcast,1024,2,4.7e-05
MPI_Bcast,1024,2,5e-05
custom_bcast,1024,2,5.2e-05
MPI_Bcast,1024,2,5e-05
custom_bcast,1024,2,7.3e-05
MPI_Bcast,1024,2,5.6e-05
custom_bcast,1024,2,4.7e-05
MPI_Bcast,1024,2,5.5e-05
custom_bcast,1024,2,4.7e-05
MPI_Bcast,1024,2,5.2e-05
custom_bcast,1024,2,6.3e-05
MPI_Bcast,1024,2,4.6e-05
custom_bcast,1024,2,3.9e-05
MPI_Bcast,1024,2,5.4e-05
custom_bcast,1024,2,4.8e-05
MPI_Bcast,1024,2,4.8e-05
custom_bcast,1024,2,4.7e-05
MPI_Bcast,1024,2,4.6e-05
custom_bcast,1024,2,4.8e-05
MPI_Bcast,1024,2,5.8e-05
custom_bcast,1024,2,4.2e-05
MPI_Bcast,1024,2,5.3e-05
custom_bcast,1024,2,4.5e-05
MPI_Bcast,1024,2,5.8e-05
custom_bcast,1024,2,4.6e-05
MPI_Bcast,1024,2,4.9e-05
custom_bcast,1024,2,5.2e-05
MPI_Bcast,1024,2,5.2e-05
custom_bcast,1024,2,4e-05
MPI_Bcast,1024,2,4.5e-05
custom_bcast,1024,2,5.6e-05
MPI_Bcast,1024,2,4.7e-05
custom_bcast,1024,2,4.4e-05
MPI_Bcast,1024,2,4.9e-05
custom_bcast,1024,2,4.4e-05
MPI_Bcast,1024,2,5.3e-05
custom_bcast,1024,2,4.1e-05
MPI_Bcast,1024,2,5e-05
custom_bcast,1024,2,4.1e-05
MPI_Bcast,1024,2,5e-05
custom_bcast,1024,2,5e-05
MPI_Bcast,1024,2,4.9e-05
custom_bcast,1024,2,4.8e-05
MPI_Bcast,1024,4,0.000116
custom_bcast,1024,4,0.00012
MPI_Bcast,1024,4,0.000101
custom_bcast,1024,4,0.00011
MPI_Bcast,1024,4,0.000112
custom_bcast,1024,4,0.000124
MPI_Bcast,1024,4,0.000118
custom_bcast,1024,4,0.000133
MPI_Bcast,1024,4,0.000108
custom_bcast,1024,4,0.000151
MPI_Bcast,1024,4,0.000116
custom_bcast,1024,4,0.0001
MPI_Bcast,1024,4,0.000124
custom_bcast,1024,4,0.000101
MPI_Bcast,1024,4,0.000115
custom_bcast,1024,4,0.000133
MPI_Bcast,1024,4,0.000145
custom_bcast,1024,4,9.6e-05
MPI_Bcast,1024,4,0.000138
custom_bcast,1024,4,0.000156
MPI_Bcast,1024,4,0.000202
custom_bcast,1024,4,0.000114
MPI_Bcast,1024,4,0.000166
custom_bcast,1024,4,0.000127
MPI_Bcast,1024,4,0.00011
custom_bcast,1024,4,0.000134
MPI_Bcast,1024,4,0.000148
custom_bcast,1024,4,0.000187
MPI_Bcast,1024,4,0.002752
custom_bcast,1024,4,0.000242
MPI_Bcast,1024,4,0.000126
custom_bcast,1024,4,0.000108
MPI_Bcast,1024,4,0.000108
custom_bcast,1024,4,0.000106
MPI_Bcast,1024,4,0.000132
custom_bcast,1024,4,0.000159
MPI_Bcast,1024,4,0.00011
custom_bcast,1024,4,0.00011
MPI_Bcast,1024,4,0.000107
custom_bcast,1024,4,0.000126
MPI_Bcast,1024,4,0.000142
custom_bcast,1024,4,0.000117
MPI_Bcast,1024,4,0.00013
custom_bcast,1024,4,0.000117
MPI_Bcast,1024,4,0.000129
custom_bcast,1024,4,0.000121
MPI_Bcast,1024,4,0.000102
custom_bcast,1024,4,0.000163
MPI_Bcast,1024,4,0.000123
custom_bcast,1024,4,0.000993
MPI_Bcast,1024,4,0.000114
custom_bcast,1024,4,0.00014
MPI_Bcast,1024,4,9.8e-05
custom_bcast,1024,4,0.000126
MPI_Bcast,1024,4,0.000147
custom_bcast,1024,4,0.000107
MPI_Bcast,1024,4,0.000139
custom_bcast,1024,4,0.000105
MPI_Bcast,1024,4,0.000112
custom_bcast,1024,4,0.000183
MPI_Bcast,1024,8,0.004365
custom_bcast,1024,8,0.00061
MPI_Bcast,1024,8,0.00585
custom_bcast,1024,8,0.008873
MPI_Bcast,1024,8,0.002232
custom_bcast,1024,8,0.000467
MPI_Bcast,1024,8,0.000571
custom_bcast,1024,8,0.001208
MPI_Bcast,1024,8,0.000216
custom_bcast,1024,8,0.007743
MPI_Bcast,1024,8,0.005045
custom_bcast,1024,8,0.000512
MPI_Bcast,1024,8,0.000552
custom_bcast,1024,8,0.000922
MPI_Bcast,1024,8,0.000314
custom_bcast,1024,8,0.001006
MPI_Bcast,1024,8,0.004399
custom_bcast,1024,8,0.002395
MPI_Bcast,1024,8,0.000989
custom_bcast,1024,8,0.000816
MPI_Bcast,1024,8,0.000353
custom_bcast,1024,8,0.000508
MPI_Bcast,1024,8,0.00078
custom_bcast,1024,8,0.000446
MPI_Bcast,1024,8,0.000541
custom_bcast,1024,8,0.000558
MPI_Bcast,1024,8,0.001113
custom_bcast,1024,8,0.000746
MPI_Bcast,1024,8,0.000639
custom_bcast,1024,8,0.000634
MPI_Bcast,1024,8,0.000285
custom_bcast,1024,8,0.000382
MPI_Bcast,1024,8,0.014266
custom_bcast,1024,8,0.001044
MPI_Bcast,1024,8,0.003673
custom_bcast,1024,8,0.000846
MPI_Bcast,1024,8,0.000622
custom_bcast,1024,8,0.000839
MPI_Bcast,1024,8,0.000619
custom_bcast,1024,8,0.000677
MPI_Bcast,1024,8,0.000636
custom_bcast,1024,8,0.002166
MPI_Bcast,1024,8,0.000827
custom_bcast,1024,8,0.000429
MPI_Bcast,1024,8,0.000267
custom_bcast,1024,8,0.001569
MPI_Bcast,1024,8,0.000455
custom_bcast,1024,8,0.001959
MPI_Bcast,1024,8,0.000841
custom_bcast,1024,8,0.000823
MPI_Bcast,1024,8,0.000705
custom_bcast,1024,8,0.003732
MPI_Bcast,1024,8,0.000264
custom_bcast,1024,8,0.00064
MPI_Bcast,1024,8,0.000555
custom_bcast,1024,8,0.001098
MPI_Bcast,1024,8,0.001194
custom_bcast,1024,8,0.000694
MPI_Bcast,1024,8,0.001236
custom_bcast,1024,8,0.001973
MPI_Bcast,1024,16,0.000784
custom_bcast,1024,16,0.015527
MPI_Bcast,1024,16,0.000721
custom_bcast,1024,16,0.020979
MPI_Bcast,1024,16,0.002686
custom_bcast,1024,16,0.007432
MPI_Bcast,1024,16,0.00117
custom_bcast,1024,16,0.001881
MPI_Bcast,1024,16,0.000861
custom_bcast,1024,16,0.004556
MPI_Bcast,1024,16,0.003153
custom_bcast,1024,16,0.006927
MPI_Bcast,1024,16,0.000799
custom_bcast,1024,16,0.002279
MPI_Bcast,1024,16,0.002777
custom_bcast,1024,16,0.002016
MPI_Bcast,1024,16,0.001067
custom_bcast,1024,16,0.001692
MPI_Bcast,1024,16,0.001562
custom_bcast,1024,16,0.011646
MPI_Bcast,1024,16,0.00122
custom_bcast,1024,16,0.002719
MPI_Bcast,1024,16,0.000545
custom_bcast,1024,16,0.005092
MPI_Bcast,1024,16,0.007007
custom_bcast,1024,16,0.003367
MPI_Bcast,1024,16,0.00109
custom_bcast,1024,16,0.005746
MPI_Bcast,1024,16,0.001631
custom_bcast,1024,16,0.004423
MPI_Bcast,1024,16,0.001885
custom_bcast,1024,16,0.002409
MPI_Bcast,1024,16,0.002333
custom_bcast,1024,16,0.003678
MPI_Bcast,1024,16,0.000471
custom_bcast,1024,16,0.002623
MPI_Bcast,1024,16,0.002519
custom_bcast,1024,16,0.002226
MPI_Bcast,1024,16,0.017915
custom_bcast,1024,16,0.001881
MPI_Bcast,1024,16,0.001015
custom_bcast,1024,16,0.002801
MPI_Bcast,1024,16,0.0006
custom_bcast,1024,16,0.009055
MPI_Bcast,1024,16,0.001467
custom_bcast,1024,16,0.018694
MPI_Bcast,1024,16,0.021338
custom_bcast,1024,16,0.002556
MPI_Bcast,1024,16,0.000875
custom_bcast,1024,16,0.002806
MPI_Bcast,1024,16,0.002437
custom_bcast,1024,16,0.001704
MPI_Bcast,1024,16,0.000795
custom_bcast,1024,16,0.001676
MPI_Bcast,1024,16,0.029463
custom_bcast,1024,16,0.005759
MPI_Bcast,1024,16,0.000956
custom_bcast,1024,16,0.00223
MPI_Bcast,1024,16,0.000694
custom_bcast,1024,16,0.009939
MPI_Bcast,1024,32,0.004102
custom_bcast,1024,32,0.01145
MPI_Bcast,1024,32,0.004814
custom_bcast,1024,32,0.008025
MPI_Bcast,1024,32,0.016266
custom_bcast,1024,32,0.009914
MPI_Bcast,1024,32,0.008813
custom_bcast,1024,32,0.008787
MPI_Bcast,1024,32,0.003533
custom_bcast,1024,32,0.010892
MPI_Bcast,1024,32,0.004538
custom_bcast,1024,32,0.01063
MPI_Bcast,1024,32,0.003474
custom_bcast,1024,32,0.007808
MPI_Bcast,1024,32,0.005356
custom_bcast,1024,32,0.006971
MPI_Bcast,1024,32,0.010186
custom_bcast,1024,32,0.007356
MPI_Bcast,1024,32,0.002627
custom_bcast,1024,32,0.035635
MPI_Bcast,1024,32,0.005486
custom_bcast,1024,32,0.012311
MPI_Bcast,1024,32,0.008123
custom_bcast,1024,32,0.007502
MPI_Bcast,1024,32,0.004852
custom_bcast,1024,32,0.016965
MPI_Bcast,1024,32,0.005441
custom_bcast,1024,32,0.005951
MPI_Bcast,1024,32,0.011035
custom_bcast,1024,32,0.011745
MPI_Bcast,1024,32,0.004138
custom_bcast,1024,32,0.007504
MPI_Bcast,1024,32,0.004443
custom_bcast,1024,32,0.008698
MPI_Bcast,1024,32,0.004409
custom_bcast,1024,32,0.008384
MPI_Bcast,1024,32,0.003303
custom_bcast,1024,32,0.006401
MPI_Bcast,1024,32,0.008546
custom_bcast,1024,32,0.010525
MPI_Bcast,1024,32,0.002737
custom_bcast,1024,32,0.011796
MPI_Bcast,1024,32,0.008107
custom_bcast,1024,32,0.007564
MPI_Bcast,1024,32,0.004326
custom_bcast,1024,32,0.011215
MPI_Bcast,1024,32,0.004602
custom_bcast,1024,32,0.008793
MPI_Bcast,1024,32,0.00549
custom_bcast,1024,32,0.008815
MPI_Bcast,1024,32,0.005943
custom_bcast,1024,32,0.004506
MPI_Bcast,1024,32,0.003357
custom_bcast,1024,32,0.009473
MPI_Bcast,1024,32,0.003303
custom_bcast,1024,32,0.02984
MPI_Bcast,1024,32,0.003791
custom_bcast,1024,32,0.009786
MPI_Bcast,1024,32,0.005912
custom_bcast,1024,32,0.032096
MPI_Bcast,2048,1,1e-06
custom_bcast,2048,1,1e-06
MPI_Bcast,2048,1,1e-06
custom_bcast,2048,1,1e-06
MPI_Bcast,2048,1,1e-06
custom_bcast,2048,1,3e-06
MPI_Bcast,2048,1,1e-06
custom_bcast,2048,1,1e-06
MPI_Bcast,2048,1,1e-06
custom_bcast,2048,1,1e-06
MPI_Bcast,2048,1,1e-06
custom_bcast,2048,1,1e-06
MPI_Bcast,2048,1,1e-06
custom_bcast,2048,1,1e-06
MPI_Bcast,2048,1,1e-06
custom_bcast,2048,1,1e-06
MPI_Bcast,2048,1,1e-06
custom_bcast,2048,1,1e-06
MPI_Bcast,2048,1,1e-06
custom_bcast,2048,1,1e-06
MPI_Bcast,2048,1,1e-06
custom_bcast,2048,1,1e-06
MPI_Bcast,2048,1,1e-06
custom_bcast,2048,1,1e-06
MPI_Bcast,2048,1,1e-06
custom_bcast,2048,1,1e-05
MPI_Bcast,2048,1,1e-06
custom_bcast,2048,1,1e-06
MPI_Bcast,2048,1,1e-06
custom_bcast,2048,1,1e-06
MPI_Bcast,2048,1,1e-06
custom_bcast,2048,1,1e-06
MPI_Bcast,2048,1,1e-06
custom_bcast,2048,1,1e-06
MPI_Bcast,2048,1,1e-06
custom_bcast,2048,1,1e-06
MPI_Bcast,2048,1,1e-06
custom_bcast,2048,1,1e-06
MPI_Bcast,2048,1,1e-06
custom_bcast,2048,1,7e-06
MPI_Bcast,2048,1,1e-06
custom_bcast,2048,1,1e-06
MPI_Bcast,2048,1,1e-06
custom_bcast,2048,1,1e-06
MPI_Bcast,2048,1,1e-06
custom_bcast,2048,1,1e-06
MPI_Bcast,2048,1,1e-06
custom_bcast,2048,1,1e-06
MPI_Bcast,2048,1,1e-06
custom_bcast,2048,1,7e-06
MPI_Bcast,2048,1,1e-06
custom_bcast,2048,1,1e-06
MPI_Bcast,2048,1,1e-06
custom_bcast,2048,1,1e-06
MPI_Bcast,2048,1,1e-06
custom_bcast,2048,1,1e-06
MPI_Bcast,2048,1,1e-06
custom_bcast,2048,1,1e-06
MPI_Bcast,2048,1,1e-06
custom_bcast,2048,1,1e-06
MPI_Bcast,2048,2,4.6e-05
custom_bcast,2048,2,5e-05
MPI_Bcast,2048,2,6.2e-05
custom_bcast,2048,2,4.5e-05
MPI_Bcast,2048,2,5.9e-05
custom_bcast,2048,2,4.9e-05
MPI_Bcast,2048,2,6e-05
custom_bcast,2048,2,5.2e-05
MPI_Bcast,2048,2,4.8e-05
custom_bcast,2048,2,6.1e-05
MPI_Bcast,2048,2,5.5e-05
custom_bcast,2048,2,4.8e-05
MPI_Bcast,2048,2,5e-05
custom_bcast,2048,2,4.4e-05
MPI_Bcast,2048,2,5.4e-05
custom_bcast,2048,2,7.4e-05
MPI_Bcast,2048,2,6.2e-05
custom_bcast,2048,2,4.8e-05
MPI_Bcast,2048,2,6e-05
custom_bcast,2048,2,4.9e-05
MPI_Bcast,2048,2,4.7e-05
custom_bcast,2048,2,5.4e-05
MPI_Bcast,2048,2,6.8e-05
custom_bcast,2048,2,4.8e-05
MPI_Bcast,2048,2,4.7e-05
custom_bcast,2048,2,4.9e-05
MPI_Bcast,2048,2,0.000201
custom_bcast,2048,2,5e-05
MPI_Bcast,2048,2,5.4e-05
custom_bcast,2048,2,5.2e-05
MPI_Bcast,2048,2,5.4e-05
custom_bcast,2048,2,4.8e-05
MPI_Bcast,2048,2,5.3e-05
custom_bcast,2048,2,4.9e-05
MPI_Bcast,2048,2,4.6e-05
custom_bcast,2048,2,6e-05
MPI_Bcast,2048,2,4.9e-05
custom_bcast,2048,2,6.6e-05
MPI_Bcast,2048,2,6.7e-05
custom_bcast,2048,2,5.9e-05
MPI_Bcast,2048,2,4.9e-05
custom_bcast,2048,2,5.3e-05
MPI_Bcast,2048,2,5.6e-05
custom_bcast,2048,2,6.1e-05
MPI_Bcast,2048,2,5e-05
custom_bcast,2048,2,5.4e-05
MPI_Bcast,2048,2,5.7e-05
custom_bcast,2048,2,4.8e-05
MPI_Bcast,2048,2,6.2e-05
custom_bcast,2048,2,5.2e-05
MPI_Bcast,2048,2,5.1e-05
custom_bcast,2048,2,6.7e-05
MPI_Bcast,2048,2,7e-05
custom_bcast,2048,2,4.9e-05
MPI_Bcast,2048,2,4.7e-05
custom_bcast,2048,2,5e-05
MPI_Bcast,2048,2,8.3e-05
custom_bcast,2048,2,6.7e-05
MPI_Bcast,2048,2,5.4e-05
custom_bcast,2048,2,5.1e-05
MPI_Bcast,2048,4,8.7e-05
custom_bcast,2048,4,0.000147
MPI_Bcast,2048,4,9.8e-05
custom_bcast,2048,4,0.000136
MPI_Bcast,2048,4,8.4e-05
custom_bcast,2048,4,0.000235
MPI_Bcast,2048,4,8.1e-05
custom_bcast,2048,4,0.00153
MPI_Bcast,2048,4,0.003516
custom_bcast,2048,4,0.000138
MPI_Bcast,2048,4,9.4e-05
custom_bcast,2048,4,0.000128
MPI_Bcast,2048,4,9.1e-05
custom_bcast,2048,4,0.000136
MPI_Bcast,2048,4,0.000142
custom_bcast,2048,4,0.000145
MPI_Bcast,2048,4,0.000106
custom_bcast,2048,4,0.000142
MPI_Bcast,2048,4,8.6e-05
custom_bcast,2048,4,0.000163
MPI_Bcast,2048,4,8.2e-05
custom_bcast,2048,4,0.000154
MPI_Bcast,2048,4,8.6e-05
custom_bcast,2048,4,0.000183
MPI_Bcast,2048,4,0.00013
custom_bcast,2048,4,0.000121
MPI_Bcast,2048,4,7.7e-05
custom_bcast,2048,4,0.000116
MPI_Bcast,2048,4,0.000145
custom_bcast,2048,4,0.000117
MPI_Bcast,2048,4,9.6e-05
custom_bcast,2048,4,0.000136
MPI_Bcast,2048,4,8e-05
custom_bcast,2048,4,0.000133
MPI_Bcast,2048,4,0.000126
custom_bcast,2048,4,0.000208
MPI_Bcast,2048,4,9.5e-05
custom_bcast,2048,4,0.00013
MPI_Bcast,2048,4,0.000475
custom_bcast,2048,4,0.00014
MPI_Bcast,2048,4,9.3e-05
custom_bcast,2048,4,0.00016
MPI_Bcast,2048,4,7.9e-05
custom_bcast,2048,4,0.00012
MPI_Bcast,2048,4,8.6e-05
custom_bcast,2048,4,0.000125
MPI_Bcast,2048,4,8.1e-05
custom_bcast,2048,4,0.000145
MPI_Bcast,2048,4,0.000295
custom_bcast,2048,4,0.000126
MPI_Bcast,2048,4,0.000128
custom_bcast,2048,4,0.000125
MPI_Bcast,2048,4,8.8e-05
custom_bcast,2048,4,0.000149
MPI_Bcast,2048,4,8.1e-05
custom_bcast,2048,4,0.000153
MPI_Bcast,2048,4,8.7e-05
custom_bcast,2048,4,0.000142
MPI_Bcast,2048,4,8.3e-05
custom_bcast,2048,4,0.000146
MPI_Bcast,2048,8,0.00127
custom_bcast,2048,8,0.000857
MPI_Bcast,2048,8,0.000571
custom_bcast,2048,8,0.000896
MPI_Bcast,2048,8,0.000782
custom_bcast,2048,8,0.00035
MPI_Bcast,2048,8,0.001553
custom_bcast,2048,8,0.000614
MPI_Bcast,2048,8,0.000313
custom_bcast,2048,8,0.014545
MPI_Bcast,2048,8,0.001794
custom_bcast,2048,8,0.001119
MPI_Bcast,2048,8,0.000439
custom_bcast,2048,8,0.000476
MPI_Bcast,2048,8,0.000618
custom_bcast,2048,8,0.002054
MPI_Bcast,2048,8,0.000445
custom_bcast,2048,8,0.000814
MPI_Bcast,2048,8,0.000715
custom_bcast,2048,8,0.001075
MPI_Bcast,2048,8,0.000299
custom_bcast,2048,8,0.000544
MPI_Bcast,2048,8,0.001428
custom_bcast,2048,8,0.001261
MPI_Bcast,2048,8,0.001603
custom_bcast,2048,8,0.001061
MPI_Bcast,2048,8,0.012509
custom_bcast,2048,8,0.001065
MPI_Bcast,2048,8,0.000302
custom_bcast,2048,8,0.001034
MPI_Bcast,2048,8,0.00048
custom_bcast,2048,8,0.001153
MPI_Bcast,2048,8,0.001899
custom_bcast,2048,8,0.000693
MPI_Bcast,2048,8,0.001042
custom_bcast,2048,8,0.000757
MPI_Bcast,2048,8,0.000556
custom_bcast,2048,8,0.000967
MPI_Bcast,2048,8,0.000941
custom_bcast,2048,8,0.000448
MPI_Bcast,2048,8,0.001806
custom_bcast,2048,8,0.000699
MPI_Bcast,2048,8,0.000966
custom_bcast,2048,8,0.000924
MPI_Bcast,2048,8,0.012155
custom_bcast,2048,8,0.000651
MPI_Bcast,2048,8,0.001046
custom_bcast,2048,8,0.000985
MPI_Bcast,2048,8,0.001775
custom_bcast,2048,8,0.000775
MPI_Bcast,2048,8,0.000423
custom_bcast,2048,8,0.012906
MPI_Bcast,2048,8,0.000831
custom_bcast,2048,8,0.001703
MPI_Bcast,2048,8,0.0027
custom_bcast,2048,8,0.00272
MPI_Bcast,2048,8,0.000311
custom_bcast,2048,8,0.000531
MPI_Bcast,2048,8,0.001168
custom_bcast,2048,8,0.000334
MPI_Bcast,2048,16,0.001005
custom_bcast,2048,16,0.002208
MPI_Bcast,2048,16,0.002379
custom_bcast,2048,16,0.001682
MPI_Bcast,2048,16,0.001631
custom_bcast,2048,16,0.006052
MPI_Bcast,2048,16,0.001013
custom_bcast,2048,16,0.001997
MPI_Bcast,2048,16,0.001513
custom_bcast,2048,16,0.019123
MPI_Bcast,2048,16,0.003588
custom_bcast,2048,16,0.01132
MPI_Bcast,2048,16,0.006958
custom_bcast,2048,16,0.025864
MPI_Bcast,2048,16,0.001073
custom_bcast,2048,16,0.001764
MPI_Bcast,2048,16,0.000967
custom_bcast,2048,16,0.002195
MPI_Bcast,2048,16,0.001679
custom_bcast,2048,16,0.036905
MPI_Bcast,2048,16,0.014298
custom_bcast,2048,16,0.009278
MPI_Bcast,2048,16,0.001557
custom_bcast,2048,16,0.001401
MPI_Bcast,2048,16,0.002709
custom_bcast,2048,16,0.001783
MPI_Bcast,2048,16,0.002275
custom_bcast,2048,16,0.030902
MPI_Bcast,2048,16,0.000597
custom_bcast,2048,16,0.001631
MPI_Bcast,2048,16,0.004891
custom_bcast,2048,16,0.01996
MPI_Bcast,2048,16,0.012664
custom_bcast,2048,16,0.002858
MPI_Bcast,2048,16,0.000904
custom_bcast,2048,16,0.001953
MPI_Bcast,2048,16,0.00732
custom_bcast,2048,16,0.003713
MPI_Bcast,2048,16,0.0014
custom_bcast,2048,16,0.014245
MPI_Bcast,2048,16,0.003229
custom_bcast,2048,16,0.001743
MPI_Bcast,2048,16,0.013719
custom_bcast,2048,16,0.003255
MPI_Bcast,2048,16,0.00225
custom_bcast,2048,16,0.014245
MPI_Bcast,2048,16,0.000574
custom_bcast,2048,16,0.002428
MPI_Bcast,2048,16,0.012926
custom_bcast,2048,16,0.003852
MPI_Bcast,2048,16,0.01723
custom_bcast,2048,16,0.011384
MPI_Bcast,2048,16,0.001864
custom_bcast,2048,16,0.002706
MPI_Bcast,2048,16,0.004375
custom_bcast,2048,16,0.001704
MPI_Bcast,2048,16,0.012913
custom_bcast,2048,16,0.002467
MPI_Bcast,2048,16,0.002971
custom_bcast,2048,16,0.001826
MPI_Bcast,2048,32,0.007023
custom_bcast,2048,32,0.009507
MPI_Bcast,2048,32,0.025458
custom_bcast,2048,32,0.071401
MPI_Bcast,2048,32,0.035475
custom_bcast,2048,32,0.008189
MPI_Bcast,2048,32,0.006218
custom_bcast,2048,32,0.00644
MPI_Bcast,2048,32,0.021232
custom_bcast,2048,32,0.016538
MPI_Bcast,2048,32,0.003203
custom_bcast,2048,32,0.004478
MPI_Bcast,2048,32,0.010368
custom_bcast,2048,32,0.008241
MPI_Bcast,2048,32,0.005053
custom_bcast,2048,32,0.015809
MPI_Bcast,2048,32,0.009018
custom_bcast,2048,32,0.006849
MPI_Bcast,2048,32,0.013121
custom_bcast,2048,32,0.010348
MPI_Bcast,2048,32,0.003259
custom_bcast,2048,32,0.023665
MPI_Bcast,2048,32,0.003261
custom_bcast,2048,32,0.008931
MPI_Bcast,2048,32,0.017267
custom_bcast,2048,32,0.015835
MPI_Bcast,2048,32,0.002721
custom_bcast,2048,32,0.021158
MPI_Bcast,2048,32,0.005294
custom_bcast,2048,32,0.017039
MPI_Bcast,2048,32,0.00307
custom_bcast,2048,32,0.011149
MPI_Bcast,2048,32,0.014638
custom_bcast,2048,32,0.006115
MPI_Bcast,2048,32,0.004721
custom_bcast,2048,32,0.010183
MPI_Bcast,2048,32,0.004626
custom_bcast,2048,32,0.010427
MPI_Bcast,2048,32,0.006634
custom_bcast,2048,32,0.010429
MPI_Bcast,2048,32,0.002702
custom_bcast,2048,32,0.036176
MPI_Bcast,2048,32,0.006758
custom_bcast,2048,32,0.013833
MPI_Bcast,2048,32,0.002918
custom_bcast,2048,32,0.025455
MPI_Bcast,2048,32,0.005044
custom_bcast,2048,32,0.019518
MPI_Bcast,2048,32,0.001824
custom_bcast,2048,32,0.010282
MPI_Bcast,2048,32,0.007008
custom_bcast,2048,32,0.009241
MPI_Bcast,2048,32,0.004922
custom_bcast,2048,32,0.029157
MPI_Bcast,2048,32,0.004704
custom_bcast,2048,32,0.00992
MPI_Bcast,2048,32,0.02021
custom_bcast,2048,32,0.005737
MPI_Bcast,2048,32,0.005083
custom_bcast,2048,32,0.016741
MPI_Bcast,4096,1,1e-06
custom_bcast,4096,1,1e-06
MPI_Bcast,4096,1,1e-06
custom_bcast,4096,1,1e-06
MPI_Bcast,4096,1,1e-06
custom_bcast,4096,1,1e-06
MPI_Bcast,4096,1,1e-06
custom_bcast,4096,1,1e-06
MPI_Bcast,4096,1,1e-06
custom_bcast,4096,1,1e-06
MPI_Bcast,4096,1,1e-06
custom_bcast,4096,1,1e-06
MPI_Bcast,4096,1,1e-06
custom_bcast,4096,1,1e-06
MPI_Bcast,4096,1,1e-06
custom_bcast,4096,1,1e-06
MPI_Bcast,4096,1,1e-06
custom_bcast,4096,1,1e-06
MPI_Bcast,4096,1,1e-06
custom_bcast,4096,1,1e-06
