impl,array_size,num_process,seconds
custom_bcast,65536,1,7e-06
MPI_Bcast,65536,1,1e-06
custom_bcast,65536,1,1e-06
MPI_Bcast,65536,1,1e-06
custom_bcast,65536,1,1e-06
MPI_Bcast,65536,1,1e-06
custom_bcast,65536,1,1e-06
MPI_Bcast,65536,1,1e-06
custom_bcast,65536,1,1e-06
MPI_Bcast,65536,1,1e-06
custom_bcast,65536,1,1e-06
MPI_Bcast,65536,1,1e-06
custom_bcast,65536,1,1e-06
MPI_Bcast,65536,1,1e-06
custom_bcast,65536,1,1e-06
MPI_Bcast,65536,1,1e-06
custom_bcast,65536,1,1e-06
MPI_Bcast,65536,1,1e-06
custom_bcast,65536,1,1e-06
MPI_Bcast,65536,1,1e-06
custom_bcast,65536,1,1e-06
MPI_Bcast,65536,1,1e-06
custom_bcast,65536,1,1e-06
MPI_Bcast,65536,1,1e-06
custom_bcast,65536,1,1e-06
MPI_Bcast,65536,1,1e-06
custom_bcast,65536,1,1e-06
MPI_Bcast,65536,1,1e-06
custom_bcast,65536,1,1e-06
MPI_Bcast,65536,1,1e-06
custom_bcast,65536,1,1e-06
MPI_Bcast,65536,1,1e-06
custom_bcast,65536,1,1e-06
MPI_Bcast,65536,2,0.000214
custom_bcast,65536,2,0.0002
MPI_Bcast,65536,2,0.000291
custom_bcast,65536,2,0.000201
MPI_Bcast,65536,2,0.000196
custom_bcast,65536,2,0.000191
MPI_Bcast,65536,2,0.000196
custom_bcast,65536,2,0.000205
MPI_Bcast,65536,2,0.000194
custom_bcast,65536,2,0.000295
MPI_Bcast,65536,2,0.000201
custom_bcast,65536,2,0.000199
MPI_Bcast,65536,2,0.000199
custom_bcast,65536,2,0.0002
MPI_Bcast,65536,2,0.000209
custom_bcast,65536,2,0.000189
MPI_Bcast,65536,2,0.000252
custom_bcast,65536,2,0.000308
MPI_Bcast,65536,2,0.000193
custom_bcast,65536,2,0.00019
MPI_Bcast,65536,2,0.000267
custom_bcast,65536,2,0.000189
MPI_Bcast,65536,2,0.000267
custom_bcast,65536,2,0.000211
MPI_Bcast,65536,2,0.000235
custom_bcast,65536,2,0.00022
MPI_Bcast,65536,2,0.000193
custom_bcast,65536,2,0.000597
MPI_Bcast,65536,2,0.000194
custom_bcast,65536,2,0.000198
MPI_Bcast,65536,2,0.000192
custom_bcast,65536,2,0.000203
MPI_Bcast,65536,2,0.000201
custom_bcast,65536,2,0.000195
MPI_Bcast,65536,2,0.000215
custom_bcast,65536,2,0.000211
MPI_Bcast,65536,2,0.00019
custom_bcast,65536,2,0.000203
MPI_Bcast,65536,2,0.000293
custom_bcast,65536,2,0.000189
MPI_Bcast,65536,2,0.000248
custom_bcast,65536,2,0.000183
MPI_Bcast,65536,2,0.000193
custom_bcast,65536,2,0.000204
MPI_Bcast,65536,2,0.000205
custom_bcast,65536,2,0.00025
MPI_Bcast,65536,2,0.000191
custom_bcast,65536,2,0.000185
MPI_Bcast,65536,2,0.000299
custom_bcast,65536,2,0.000194
MPI_Bcast,65536,2,0.000203
custom_bcast,65536,2,0.000294
MPI_Bcast,65536,2,0.000189
custom_bcast,65536,2,0.000824
MPI_Bcast,65536,2,0.000213
custom_bcast,65536,2,0.00021
MPI_Bcast,65536,2,0.000315
custom_bcast,65536,2,0.000181
MPI_Bcast,65536,2,0.000305
custom_bcast,65536,2,0.000193
MPI_Bcast,65536,4,0.000362
custom_bcast,65536,4,0.000757
MPI_Bcast,65536,4,0.000518
custom_bcast,65536,4,0.000871
MPI_Bcast,65536,4,0.000371
custom_bcast,65536,4,0.000775
MPI_Bcast,65536,4,0.001093
custom_bcast,65536,4,0.000746
MPI_Bcast,65536,4,0.000358
custom_bcast,65536,4,0.017601
MPI_Bcast,65536,4,0.000363
custom_bcast,65536,4,0.001361
MPI_Bcast,65536,4,0.000357
custom_bcast,65536,4,0.000754
MPI_Bcast,65536,4,0.005306
custom_bcast,65536,4,0.001273
MPI_Bcast,65536,4,0.002861
custom_bcast,65536,4,0.001262
MPI_Bcast,65536,4,0.000372
custom_bcast,65536,4,0.000771
MPI_Bcast,65536,4,0.000623
custom_bcast,65536,4,0.000763
MPI_Bcast,65536,4,0.000365
custom_bcast,65536,4,0.006263
MPI_Bcast,65536,4,0.000351
custom_bcast,65536,4,0.000761
MPI_Bcast,65536,4,0.00061
custom_bcast,65536,4,0.000776
MPI_Bcast,65536,4,0.000354
custom_bcast,65536,4,0.000779
MPI_Bcast,65536,4,0.000687
custom_bcast,65536,4,0.000752
MPI_Bcast,65536,4,0.004503
custom_bcast,65536,4,0.000766
MPI_Bcast,65536,4,0.000627
custom_bcast,65536,4,0.002055
MPI_Bcast,65536,4,0.001233
custom_bcast,65536,4,0.000934
MPI_Bcast,65536,4,0.000759
custom_bcast,65536,4,0.000884
MPI_Bcast,65536,4,0.000355
custom_bcast,65536,4,0.001235
MPI_Bcast,65536,4,0.000599
custom_bcast,65536,4,0.000769
MPI_Bcast,65536,4,0.000356
custom_bcast,65536,4,0.000793
MPI_Bcast,65536,4,0.00061
custom_bcast,65536,4,0.003883
MPI_Bcast,65536,4,0.000503
custom_bcast,65536,4,0.001049
MPI_Bcast,65536,4,0.000414
custom_bcast,65536,4,0.00084
MPI_Bcast,65536,4,0.000356
custom_bcast,65536,4,0.000768
MPI_Bcast,65536,4,0.00574
custom_bcast,65536,4,0.000856
MPI_Bcast,65536,4,0.00055
custom_bcast,65536,4,0.001409
MPI_Bcast,65536,4,0.000356
custom_bcast,65536,4,0.000858
MPI_Bcast,65536,8,0.00128
custom_bcast,65536,8,0.008264
MPI_Bcast,65536,8,0.002219
custom_bcast,65536,8,0.002485
MPI_Bcast,65536,8,0.001193
custom_bcast,65536,8,0.002154
MPI_Bcast,65536,8,0.001704
custom_bcast,65536,8,0.002172
MPI_Bcast,65536,8,0.001356
custom_bcast,65536,8,0.002103
MPI_Bcast,65536,8,0.001084
custom_bcast,65536,8,0.002865
MPI_Bcast,65536,8,0.001185
custom_bcast,65536,8,0.015411
MPI_Bcast,65536,8,0.001976
custom_bcast,65536,8,0.009591
MPI_Bcast,65536,8,0.001301
custom_bcast,65536,8,0.002501
MPI_Bcast,65536,8,0.012645
custom_bcast,65536,8,0.002106
MPI_Bcast,65536,8,0.005353
custom_bcast,65536,8,0.00221
MPI_Bcast,65536,8,0.001094
custom_bcast,65536,8,0.002406
MPI_Bcast,65536,8,0.001141
custom_bcast,65536,8,0.002385
MPI_Bcast,65536,8,0.00125
custom_bcast,65536,8,0.004317
MPI_Bcast,65536,8,0.006668
custom_bcast,65536,8,0.002283
MPI_Bcast,65536,8,0.001105
custom_bcast,65536,8,0.002446
MPI_Bcast,65536,8,0.008446
custom_bcast,65536,8,0.002421
MPI_Bcast,65536,8,0.001248
custom_bcast,65536,8,0.002008
MPI_Bcast,65536,8,0.001408
custom_bcast,65536,8,0.004078
MPI_Bcast,65536,8,0.001007
custom_bcast,65536,8,0.002503
MPI_Bcast,65536,8,0.006784
custom_bcast,65536,8,0.014375
MPI_Bcast,65536,8,0.001266
custom_bcast,65536,8,0.006804
MPI_Bcast,65536,8,0.00107
custom_bcast,65536,8,0.002426
MPI_Bcast,65536,8,0.00082
custom_bcast,65536,8,0.003754
MPI_Bcast,65536,8,0.000777
custom_bcast,65536,8,0.003478
MPI_Bcast,65536,8,0.011961
custom_bcast,65536,8,0.002332
MPI_Bcast,65536,8,0.0018
custom_bcast,65536,8,0.002431
MPI_Bcast,65536,8,0.001245
custom_bcast,65536,8,0.003036
MPI_Bcast,65536,8,0.020223
custom_bcast,65536,8,0.002348
MPI_Bcast,65536,8,0.00109
custom_bcast,65536,8,0.002235
MPI_Bcast,65536,16,0.00282
custom_bcast,65536,16,0.009638
MPI_Bcast,65536,16,0.003286
custom_bcast,65536,16,0.005477
MPI_Bcast,65536,16,0.002202
custom_bcast,65536,16,0.004779
MPI_Bcast,65536,16,0.003375
custom_bcast,65536,16,0.004767
MPI_Bcast,65536,16,0.002639
custom_bcast,65536,16,0.005205
MPI_Bcast,65536,16,0.027386
custom_bcast,65536,16,0.008011
MPI_Bcast,65536,16,0.003646
custom_bcast,65536,16,0.005291
MPI_Bcast,65536,16,0.006896
custom_bcast,65536,16,0.006389
MPI_Bcast,65536,16,0.004053
custom_bcast,65536,16,0.009908
MPI_Bcast,65536,16,0.012279
custom_bcast,65536,16,0.007858
MPI_Bcast,65536,16,0.002917
custom_bcast,65536,16,0.008289
MPI_Bcast,65536,16,0.005325
custom_bcast,65536,16,0.004971
MPI_Bcast,65536,16,0.002727
custom_bcast,65536,16,0.013836
MPI_Bcast,65536,16,0.003549
custom_bcast,65536,16,0.013151
MPI_Bcast,65536,16,0.002617
custom_bcast,65536,16,0.011816
MPI_Bcast,65536,16,0.00808
custom_bcast,65536,16,0.006454
MPI_Bcast,65536,16,0.002144
custom_bcast,65536,16,0.005343
MPI_Bcast,65536,16,0.003261
custom_bcast,65536,16,0.01796
MPI_Bcast,65536,16,0.007695
custom_bcast,65536,16,0.00504
MPI_Bcast,65536,16,0.023313
custom_bcast,65536,16,0.006389
MPI_Bcast,65536,16,0.011756
custom_bcast,65536,16,0.011306
MPI_Bcast,65536,16,0.002497
custom_bcast,65536,16,0.01115
MPI_Bcast,65536,16,0.004226
custom_bcast,65536,16,0.005527
MPI_Bcast,65536,16,0.002851
custom_bcast,65536,16,0.009689
MPI_Bcast,65536,16,0.00432
custom_bcast,65536,16,0.006652
MPI_Bcast,65536,16,0.004337
custom_bcast,65536,16,0.006637
MPI_Bcast,65536,16,0.002898
custom_bcast,65536,16,0.005058
MPI_Bcast,65536,16,0.003502
custom_bcast,65536,16,0.006762
MPI_Bcast,65536,16,0.003129
custom_bcast,65536,16,0.011639
MPI_Bcast,65536,16,0.008119
custom_bcast,65536,16,0.008508
MPI_Bcast,65536,32,0.014081
custom_bcast,65536,32,0.035285
MPI_Bcast,65536,32,0.004911
custom_bcast,65536,32,0.027227
MPI_Bcast,65536,32,0.006289
custom_bcast,65536,32,0.014629
MPI_Bcast,65536,32,0.01246
custom_bcast,65536,32,0.031385
MPI_Bcast,65536,32,0.004574
custom_bcast,65536,32,0.01859
MPI_Bcast,65536,32,0.008666
custom_bcast,65536,32,0.035582
MPI_Bcast,65536,32,0.011501
custom_bcast,65536,32,0.030175
MPI_Bcast,65536,32,0.019007
custom_bcast,65536,32,0.020672
MPI_Bcast,65536,32,0.007279
custom_bcast,65536,32,0.032305
MPI_Bcast,65536,32,0.006637
custom_bcast,65536,32,0.019355
MPI_Bcast,65536,32,0.014133
custom_bcast,65536,32,0.026657
MPI_Bcast,65536,32,0.004742
custom_bcast,65536,32,0.022358
MPI_Bcast,65536,32,0.00493
custom_bcast,65536,32,0.019596
MPI_Bcast,65536,32,0.008692
custom_bcast,65536,32,0.020122
MPI_Bcast,65536,32,0.010185
custom_bcast,65536,32,0.016057
MPI_Bcast,65536,32,0.01375
custom_bcast,65536,32,0.013964
MPI_Bcast,65536,32,0.005376
custom_bcast,65536,32,0.020503
MPI_Bcast,65536,32,0.011697
custom_bcast,65536,32,0.012999
MPI_Bcast,65536,32,0.016475
custom_bcast,65536,32,0.017691
MPI_Bcast,65536,32,0.008333
custom_bcast,65536,32,0.013566
MPI_Bcast,65536,32,0.005984
custom_bcast,65536,32,0.016933
MPI_Bcast,65536,32,0.005215
custom_bcast,65536,32,0.014758
MPI_Bcast,65536,32,0.006669
custom_bcast,65536,32,0.028167
MPI_Bcast,65536,32,0.008407
custom_bcast,65536,32,0.017177
MPI_Bcast,65536,32,0.006131
custom_bcast,65536,32,0.021098
MPI_Bcast,65536,32,0.006703
custom_bcast,65536,32,0.025458
MPI_Bcast,65536,32,0.007709
custom_bcast,65536,32,0.033042
MPI_Bcast,65536,32,0.012434
custom_bcast,65536,32,0.015547
MPI_Bcast,65536,32,0.006752
custom_bcast,65536,32,0.016042
MPI_Bcast,65536,32,0.006338
custom_bcast,65536,32,0.012983
MPI_Bcast,131072,1,1e-06
custom_bcast,131072,1,1e-06
MPI_Bcast,131072,1,1e-06
custom_bcast,131072,1,1e-06
MPI_Bcast,131072,1,1e-06
custom_bcast,131072,1,1e-06
MPI_Bcast,131072,1,1e-06
custom_bcast,131072,1,1e-06
MPI_Bcast,131072,1,1e-06
custom_bcast,131072,1,1e-06
MPI_Bcast,131072,1,1e-06
custom_bcast,131072,1,1e-06
MPI_Bcast,131072,1,1e-06
custom_bcast,131072,1,1e-06
MPI_Bcast,131072,1,1e-06
custom_bcast,131072,1,1e-06
MPI_Bcast,131072,1,1e-06
custom_bcast,131072,1,1e-06
MPI_Bcast,131072,1,1e-06
custom_bcast,131072,1,1e-06
MPI_Bcast,131072,1,1e-06
custom_bcast,131072,1,1e-06
MPI_Bcast,131072,1,1e-06
custom_bcast,131072,1,1e-06
MPI_Bcast,131072,1,1e-06
custom_bcast,131072,1,1e-06
MPI_Bcast,131072,1,1e-06
custom_bcast,131072,1,1e-06
MPI_Bcast,131072,1,1e-06
custom_bcast,131072,1,1e-06
MPI_Bcast,131072,1,1e-06
custom_bcast,131072,1,1e-06
MPI_Bcast,131072,1,1e-06
custom_bcast,131072,1,1e-06
MPI_Bcast,131072,1,1e-06
custom_bcast,131072,1,1e-06
MPI_Bcast,131072,1,1e-06
custom_bcast,131072,1,1e-06
MPI_Bcast,131072,1,1e-06
custom_bcast,131072,1,1e-06
MPI_Bcast,131072,1,1e-06
custom_bcast,131072,1,1e-06
MPI_Bcast,131072,1,1e-06
custom_bcast,131072,1,1e-06
MPI_Bcast,131072,1,1e-06
custom_bcast,131072,1,1e-06
MPI_Bcast,131072,1,1e-06
custom_bcast,131072,1,1e-06
MPI_Bcast,131072,1,1e-06
custom_bcast,131072,1,1e-06
MPI_Bcast,131072,1,1e-06
custom_bcast,131072,1,1e-06
MPI_Bcast,131072,1,1e-06
custom_bcast,131072,1,1e-06
MPI_Bcast,131072,1,1e-06
custom_bcast,131072,1,1e-06
MPI_Bcast,131072,1,1e-06
custom_bcast,131072,1,1e-06
MPI_Bcast,131072,1,1e-06
custom_bcast,131072,1,1e-06
MPI_Bcast,131072,2,0.000353
custom_bcast,131072,2,0.000347
MPI_Bcast,131072,2,0.000574
custom_bcast,131072,2,0.000328
MPI_Bcast,131072,2,0.000354
custom_bcast,131072,2,0.000429
MPI_Bcast,131072,2,0.000552
custom_bcast,131072,2,0.000521
MPI_Bcast,131072,2,0.000345
custom_bcast,131072,2,0.00032
MPI_Bcast,131072,2,0.000467
custom_bcast,131072,2,0.000329
MPI_Bcast,131072,2,0.000416
custom_bcast,131072,2,0.00032
MPI_Bcast,131072,2,0.000463
custom_bcast,131072,2,0.000406
MPI_Bcast,131072,2,0.000363
custom_bcast,131072,2,0.000337
MPI_Bcast,131072,2,0.000326
custom_bcast,131072,2,0.000463
MPI_Bcast,131072,2,0.000535
custom_bcast,131072,2,0.000501
MPI_Bcast,131072,2,0.000637
custom_bcast,131072,2,0.000435
MPI_Bcast,131072,2,0.000357
custom_bcast,131072,2,0.000338
MPI_Bcast,131072,2,0.000363
custom_bcast,131072,2,0.000448
MPI_Bcast,131072,2,0.000327
custom_bcast,131072,2,0.000328
MPI_Bcast,131072,2,0.000517
custom_bcast,131072,2,0.00042
MPI_Bcast,131072,2,0.000488
custom_bcast,131072,2,0.000335
MPI_Bcast,131072,2,0.000376
custom_bcast,131072,2,0.000363
MPI_Bcast,131072,2,0.000375
custom_bcast,131072,2,0.000357
MPI_Bcast,131072,2,0.000334
custom_bcast,131072,2,0.000355
MPI_Bcast,131072,2,0.000416
custom_bcast,131072,2,0.000347
MPI_Bcast,131072,2,0.000373
custom_bcast,131072,2,0.000319
MPI_Bcast,131072,2,0.000344
custom_bcast,131072,2,0.000324
MPI_Bcast,131072,2,0.000358
custom_bcast,131072,2,0.00037
MPI_Bcast,131072,2,0.000405
custom_bcast,131072,2,0.000329
MPI_Bcast,131072,2,0.000327
custom_bcast,131072,2,0.000409
MPI_Bcast,131072,2,0.000339
custom_bcast,131072,2,0.000345
MPI_Bcast,131072,2,0.000374
custom_bcast,131072,2,0.000363
MPI_Bcast,131072,2,0.000457
custom_bcast,131072,2,0.000519
MPI_Bcast,131072,2,0.000403
custom_bcast,131072,2,0.000355
MPI_Bcast,131072,4,0.005905
custom_bcast,131072,4,0.001573
MPI_Bcast,131072,4,0.000687
custom_bcast,131072,4,0.001393
MPI_Bcast,131072,4,0.002944
custom_bcast,131072,4,0.001392
MPI_Bcast,131072,4,0.000654
custom_bcast,131072,4,0.001499
MPI_Bcast,131072,4,0.001509
custom_bcast,131072,4,0.001437
MPI_Bcast,131072,4,0.001318
custom_bcast,131072,4,0.001576
MPI_Bcast,131072,4,0.000647
custom_bcast,131072,4,0.001665
MPI_Bcast,131072,4,0.001166
custom_bcast,131072,4,0.002245
MPI_Bcast,131072,4,0.002482
custom_bcast,131072,4,0.002457
MPI_Bcast,131072,4,0.000761
custom_bcast,131072,4,0.001494
MPI_Bcast,131072,4,0.000723
custom_bcast,131072,4,0.001449
MPI_Bcast,131072,4,0.000641
custom_bcast,131072,4,0.001406
MPI_Bcast,131072,4,0.001143
custom_bcast,131072,4,0.00283
MPI_Bcast,131072,4,0.00067
custom_bcast,131072,4,0.001535
MPI_Bcast,131072,4,0.001097
custom_bcast,131072,4,0.020567
MPI_Bcast,131072,4,0.000637
custom_bcast,131072,4,0.00268
MPI_Bcast,131072,4,0.001067
custom_bcast,131072,4,0.001411
MPI_Bcast,131072,4,0.00599
custom_bcast,131072,4,0.001422
MPI_Bcast,131072,4,0.001351
custom_bcast,131072,4,0.0014
MPI_Bcast,131072,4,0.000702
custom_bcast,131072,4,0.001432
MPI_Bcast,131072,4,0.000654
custom_bcast,131072,4,0.001385
MPI_Bcast,131072,4,0.00123
custom_bcast,131072,4,0.00143
MPI_Bcast,131072,4,0.000881
custom_bcast,131072,4,0.00172
MPI_Bcast,131072,4,0.000649
custom_bcast,131072,4,0.001478
MPI_Bcast,131072,4,0.001132
custom_bcast,131072,4,0.002406
MPI_Bcast,131072,4,0.000665
custom_bcast,131072,4,0.001322
MPI_Bcast,131072,4,0.001117
custom_bcast,131072,4,0.001368
MPI_Bcast,131072,4,0.001474
custom_bcast,131072,4,0.001391
MPI_Bcast,131072,4,0.00116
custom_bcast,131072,4,0.001573
MPI_Bcast,131072,4,0.000668
custom_bcast,131072,4,0.013025
MPI_Bcast,131072,8,0.001971
custom_bcast,131072,8,0.01984
MPI_Bcast,131072,8,0.002742
custom_bcast,131072,8,0.005233
MPI_Bcast,131072,8,0.002191
custom_bcast,131072,8,0.00571
MPI_Bcast,131072,8,0.002205
custom_bcast,131072,8,0.005314
MPI_Bcast,131072,8,0.004015
custom_bcast,131072,8,0.004025
MPI_Bcast,131072,8,0.006314
custom_bcast,131072,8,0.003802
MPI_Bcast,131072,8,0.004976
custom_bcast,131072,8,0.004249
MPI_Bcast,131072,8,0.004486
custom_bcast,131072,8,0.003853
MPI_Bcast,131072,8,0.007956
custom_bcast,131072,8,0.004187
MPI_Bcast,131072,8,0.00186
custom_bcast,131072,8,0.011657
MPI_Bcast,131072,8,0.001729
custom_bcast,131072,8,0.00436
MPI_Bcast,131072,8,0.014568
custom_bcast,131072,8,0.004284
MPI_Bcast,131072,8,0.005937
custom_bcast,131072,8,0.004813
MPI_Bcast,131072,8,0.002203
custom_bcast,131072,8,0.005234
MPI_Bcast,131072,8,0.002063
custom_bcast,131072,8,0.003869
MPI_Bcast,131072,8,0.002835
custom_bcast,131072,8,0.004671
MPI_Bcast,131072,8,0.015296
custom_bcast,131072,8,0.008962
MPI_Bcast,131072,8,0.011663
custom_bcast,131072,8,0.006154
MPI_Bcast,131072,8,0.002168
custom_bcast,131072,8,0.003637
MPI_Bcast,131072,8,0.002362
custom_bcast,131072,8,0.004114
MPI_Bcast,131072,8,0.002331
custom_bcast,131072,8,0.004297
MPI_Bcast,131072,8,0.003796
custom_bcast,131072,8,0.012546
MPI_Bcast,131072,8,0.002021
custom_bcast,131072,8,0.004053
MPI_Bcast,131072,8,0.003209
custom_bcast,131072,8,0.003594
MPI_Bcast,131072,8,0.007679
custom_bcast,131072,8,0.007455
MPI_Bcast,131072,8,0.001817
custom_bcast,131072,8,0.004858
MPI_Bcast,131072,8,0.009896
custom_bcast,131072,8,0.004793
MPI_Bcast,131072,8,0.0024
custom_bcast,131072,8,0.004147
MPI_Bcast,131072,8,0.004909
custom_bcast,131072,8,0.004753
MPI_Bcast,131072,8,0.001883
custom_bcast,131072,8,0.004659
MPI_Bcast,131072,16,0.008691
custom_bcast,131072,16,0.01528
MPI_Bcast,131072,16,0.005345
custom_bcast,131072,16,0.008816
MPI_Bcast,131072,16,0.015948
custom_bcast,131072,16,0.014915
MPI_Bcast,131072,16,0.004919
custom_bcast,131072,16,0.015384
MPI_Bcast,131072,16,0.012348
custom_bcast,131072,16,0.011497
MPI_Bcast,131072,16,0.013887
custom_bcast,131072,16,0.025525
MPI_Bcast,131072,16,0.008536
custom_bcast,131072,16,0.015948
MPI_Bcast,131072,16,0.005524
custom_bcast,131072,16,0.043467
MPI_Bcast,131072,16,0.006547
custom_bcast,131072,16,0.009308
MPI_Bcast,131072,16,0.005889
custom_bcast,131072,16,0.013483
MPI_Bcast,131072,16,0.005636
custom_bcast,131072,16,0.026174
MPI_Bcast,131072,16,0.017157
custom_bcast,131072,16,0.031435
MPI_Bcast,131072,16,0.005254
custom_bcast,131072,16,0.009222
MPI_Bcast,131072,16,0.006177
custom_bcast,131072,16,0.016309
MPI_Bcast,131072,16,0.006195
custom_bcast,131072,16,0.033492
MPI_Bcast,131072,16,0.005735
custom_bcast,131072,16,0.010003
MPI_Bcast,131072,16,0.007256
custom_bcast,131072,16,0.01478
MPI_Bcast,131072,16,0.007357
custom_bcast,131072,16,0.034294
MPI_Bcast,131072,16,0.017211
custom_bcast,131072,16,0.024089
MPI_Bcast,131072,16,0.003878
custom_bcast,131072,16,0.011284
MPI_Bcast,131072,16,0.007473
custom_bcast,131072,16,0.011684
MPI_Bcast,131072,16,0.006035
custom_bcast,131072,16,0.015719
MPI_Bcast,131072,16,0.006139
custom_bcast,131072,16,0.012692
MPI_Bcast,131072,16,0.009448
custom_bcast,131072,16,0.016179
MPI_Bcast,131072,16,0.004849
custom_bcast,131072,16,0.014251
MPI_Bcast,131072,16,0.00802
custom_bcast,131072,16,0.024202
MPI_Bcast,131072,16,0.032917
custom_bcast,131072,16,0.030548
MPI_Bcast,131072,16,0.008138
custom_bcast,131072,16,0.013833
MPI_Bcast,131072,16,0.009781
custom_bcast,131072,16,0.015334
MPI_Bcast,131072,16,0.0083
custom_bcast,131072,16,0.010399
MPI_Bcast,131072,32,0.012322
custom_bcast,131072,32,0.047697
MPI_Bcast,131072,32,0.013974
custom_bcast,131072,32,0.038335
MPI_Bcast,131072,32,0.008661
custom_bcast,131072,32,0.037412
MPI_Bcast,131072,32,0.016949
custom_bcast,131072,32,0.033717
MPI_Bcast,131072,32,0.01011
custom_bcast,131072,32,0.038053
MPI_Bcast,131072,32,0.015907
custom_bcast,131072,32,0.030094
MPI_Bcast,131072,32,0.010868
custom_bcast,131072,32,0.028991
MPI_Bcast,131072,32,0.012211
custom_bcast,131072,32,0.032536
MPI_Bcast,131072,32,0.012196
custom_bcast,131072,32,0.029371
MPI_Bcast,131072,32,0.01321
custom_bcast,131072,32,0.029441
MPI_Bcast,131072,32,0.014777
custom_bcast,131072,32,0.02777
MPI_Bcast,131072,32,0.028088
custom_bcast,131072,32,0.03816
MPI_Bcast,131072,32,0.016572
custom_bcast,131072,32,0.037245
MPI_Bcast,131072,32,0.017737
custom_bcast,131072,32,0.034083
MPI_Bcast,131072,32,0.011204
custom_bcast,131072,32,0.035828
MPI_Bcast,131072,32,0.010266
custom_bcast,131072,32,0.02813
MPI_Bcast,131072,32,0.01464
custom_bcast,131072,32,0.030469
MPI_Bcast,131072,32,0.018364
custom_bcast,131072,32,0.031543
MPI_Bcast,131072,32,0.016525
custom_bcast,131072,32,0.036288
MPI_Bcast,131072,32,0.011182
custom_bcast,131072,32,0.027465
MPI_Bcast,131072,32,0.009062
custom_bcast,131072,32,0.035284
MPI_Bcast,131072,32,0.018016
custom_bcast,131072,32,0.034463
MPI_Bcast,131072,32,0.009201
custom_bcast,131072,32,0.022527
MPI_Bcast,131072,32,0.019183
custom_bcast,131072,32,0.027594
MPI_Bcast,131072,32,0.00805
custom_bcast,131072,32,0.032808
MPI_Bcast,131072,32,0.014386
custom_bcast,131072,32,0.026291
MPI_Bcast,131072,32,0.013148
custom_bcast,131072,32,0.02795
MPI_Bcast,131072,32,0.020603
custom_bcast,131072,32,0.027812
MPI_Bcast,131072,32,0.013325
custom_bcast,131072,32,0.028516
MPI_Bcast,131072,32,0.015763
custom_bcast,131072,32,0.024502
